-0.0048843296	1.1451281
0.068375912	1.1854212
0.12454228	1.2128205
0.15140412	1.2257142
0.06349231	1.2369963
-0.06349195	1.2031502
-0.026861826	1.2144322
0.08791216	1.2660073
0.20024414	1.2934066
0.024419842	1.2692307
0.173381968	1.3159706
0.05128239	1.3071062
0.0659343	1.3240293
0.195360176	1.3538462
0.10989001	1.3473992
0.11965831	1.3594872
0.12209993	1.3635164
0.026861826	1.3868864
0.13431022	1.3965567
0.102564424	1.418315
0.1416358	1.435238
0.083027824	1.4175091
0.1538461	1.4578022
0.1538461	1.46989
0.053723652	1.4618314
0.13186823	1.4739194
0.097680088	1.4819779
0.1221003	1.5126008
0.019535874	1.4948717
0.07570187	1.5254944
0.16361404	1.5601464
0.046398424	1.5472528
0.185591884	1.5786812
0.15628843	1.5835165
0.12942588	1.5827105
0.24175824	1.6165568
0.195360176	1.6125274
0.25396854	1.6423444
0.16605638	1.6415385
0.12942626	1.6399268
0.23687392	1.667326
0.29304028	1.69794868
0.32722808	1.7052014
0.3614162	1.71970684
0.37606848	1.725348
0.4273505	1.7454945
0.466422632	1.7551649
0.4395604	1.75919408
0.466422268	1.765641
0.4224669	1.766447
0.58608056	1.8043222
0.51037868	1.79062268
0.52991456	1.8228572
0.6617828	1.83575084
0.6227103	1.8317216
0.6471305	1.85106224
0.686203	1.86959716
0.7032965	1.86959716
0.7203908	1.887326
0.75213692	1.8978022
0.825396836	1.9187546
0.84249068	1.92681316
0.85958456	1.94212452
0.8766792	1.9324542
0.8913308	1.95260068
0.97924284	1.9727472
0.913309	1.9606593
0.9816849	1.9928936
1.0647135	2.0106228
1.067155	2.009817
1.0451765	2.01304
1.0744806	2.03641
1.137973	2.0557508
1.1843717	2.062198
1.2112326	2.0815382
1.2161172	2.0879852
1.2576308	2.0936262
1.2967033	2.112967
1.3211232	2.1161904
1.3992674	2.1403664
1.4090354	2.1540658
1.4505491	2.1524542
1.5384616	2.1790476
1.4993895	2.1838828
1.4993895	2.1838828
1.5628817	2.2048352
1.6263735	2.2257874
1.6752131	2.2346518
1.69474968	2.2378754
1.7338214	2.2539926
1.6556779	2.2314286
1.72893784	2.2652748
1.82906	2.3063736
1.7509158	2.2773626
1.7557996	2.2870328
1.9072042	2.3369964
1.9413916	2.3224908
1.9560442	2.3345788
2.0805856	2.3813186
2.0341876	2.37326
2.1147742	2.397436
2.1367522	2.397436
2.1489624	2.4224176
2.2002442	2.436923
2.188034	2.436923
2.2124538	2.4457874
2.3443222	2.4707692
2.3076918	2.4844688
2.4029302	2.511868
2.4517704	2.501392
2.4786324	2.5328204
2.4957264	2.530403
2.5006104	2.5400732
2.5714286	2.5658608
2.6373632	2.5739196
2.6715504	2.5980952
2.7399264	2.6134064
2.7960924	2.6271062
2.7081812	2.6432236
2.835165	2.646447
2.8840044	2.6810988
2.8400488	2.6690108
2.9865684	2.7101096
3.020757	2.7230036
3.118437	2.7471796
3.0573876	2.7407326
3.0891332	2.7512088
3.201465	2.7737728
3.2258852	2.779414
3.2136746	2.7826372
3.2844934	2.8156776
3.3382166	2.8422708
3.4017092	2.8551648
3.4749696	2.8801464
3.592186	2.900293
3.6263736	2.9212454
3.6996332	2.9357508
3.7362632	2.9558974
3.6312578	2.9389744
3.833944	2.993773
3.8608056	3.0203662
3.916972	3.0308426
3.95848568	3.0469596
4.102565	3.0936996
4.0830284	3.0856412
4.1733824	3.1178756
4.227106	3.137216
4.280831	3.15011
4.3760684	3.1678388
4.4322344	3.2113552
4.4713064	3.212967
4.564102	3.2452014
4.6373624	3.270989
4.703297	3.2879122
4.7521368	3.3
