-0.01709389	1.1273992
0.048840044	1.14674
0.07570187	1.1596336
0.112331992	1.1991209
0.16605638	1.2200732
0.11233236	1.210403
0.12209993	1.2369963
0.07326025	1.2337729
0.11721596	1.2579486
0.14896212	1.2692307
0.16117204	1.2901831
0.13186787	1.2805127
0.095238104	1.2990476
0.041514096	1.314359
0.07325988	1.3224175
0.1367522	1.3498168
0.14896212	1.3506226
0.17093998	1.3756044
0.10500604	1.3796337
-0.0048839684	1.3562638
0.102563692	1.4054211
0.097680088	1.4046154
0.124541916	1.4167032
0.10989001	1.4312087
0.039072108	1.441685
0.16361439	1.4569963
0.041514096	1.447326
0.0024419842	1.4569963
-0.002441623	1.4666667
0.01709425	1.4803664
0.14652014	1.5254944
0.04395608	1.5142124
0.078144216	1.51663
0.1269839	1.5617582
0.12698427	1.5657876
0.0757026	1.5593407
0.097680088	1.5722344
0.07814386	1.5939926
-0.014651906	1.585934
0.11965831	1.6302564
0.078144216	1.6375092
0.15628772	1.6632966
0.17582432	1.6665201
0.09279576	1.6681318
0.112331992	1.69472532
0.13431022	1.71326
0.10500604	1.7092308
0.08791179	1.71728932
0.014651906	1.70117216
0.10012244	1.7406594
0.095238104	1.754359
0.046398424	1.7551649
0.019536234	1.7624176
0.124541916	1.799487
0.09035414	1.801099
0.08791252	1.8172162
0.061049964	1.8212454
0.075702232	1.8430036
0.114773976	1.84380944
0.08302819	1.8712088
-0.046398424	1.83655668
0.07081827	1.86959716
0.05616636	1.89538468
0.13186787	1.9171428
-0.039072108	1.8961904
0.06349231	1.93003668
0.06349159	1.944542
0.17582432	1.9679121
0.097680088	1.96227108
0.036629764	1.97435884
0.041514096	1.9679121
0.13919419	2.0057876
0.14896212	2.0114286
0.11721596	2.0235164
0.185592252	2.0484982
0.15140412	2.0484982
0.1465205	2.062198
0.08058548	2.0525274
0.12210066	2.090403
0.25396854	2.1194138
0.1465205	2.0984616
0.16117168	2.1113552
0.31746012	2.1516484
0.31990212	2.1661536
0.2417579	2.1790476
0.2735044	2.1903296
0.2417579	2.182271
0.31257686	2.2048352
0.3369967	2.2
0.27350366	2.2024174
0.4004883	2.245934
0.31746012	2.2201464
0.45665468	2.264469
0.43956004	2.2717216
0.498168368	2.303956
0.53724084	2.309597
0.5421241	2.315238
0.65445756	2.3482786
0.64957284	2.357143
0.68376068	2.3716484
0.56898736	2.3523078
0.73015908	2.3942124
0.744811	2.4071062
0.75457896	2.4167766
0.7277171	2.4216118
0.7545782	2.424029
0.8669109	2.4506226
0.849817	2.4506226
0.9035407	2.488498
1.0061054	2.5021978
0.9426132	2.5038094
1.0231986	2.5167032
0.97924284	2.5231502
1.0402939	2.5457144
1.081807	2.5626374
1.1306474	2.5658608
1.1184374	2.5715018
1.2405367	2.6134064
1.2625145	2.621465
1.2796092	2.6295238
1.2918198	2.6480586
1.3186816	2.656923
1.3968258	2.674652
1.2918198	2.6665936
1.4578761	2.7076924
1.5213671	2.7181682
1.528693	2.7463734
1.5213678	2.7310624
1.724054	2.7866666
1.709402	2.7987544
1.76068352	2.8164836
1.831502	2.83663
1.78510432	2.847912
1.9853476	2.8873992
1.8705736	2.8745052
1.91208732	2.8873992
2.0244202	2.9268864
2.1123324	2.9526742
2.043956	2.9421978
2.1025636	2.9760436
2.153846	2.9550914
2.2661788	3.0219782
2.3076926	3.039707
2.3907206	3.0663004
2.3833948	3.0654946
2.5103786	3.1049816
2.564103	3.1307692
2.6105006	3.143663
2.8205128	3.212967
2.7106228	3.190403
2.778999	3.2234432
2.8009776	3.2234432
2.7277168	3.1920148
2.989011	3.283077
3.0573876	3.3
3.0598294	3.3
3.0427348	3.3
